iteration,r2_score,mae_score,SB Level_importance,Combat Level_importance,Farming Level_importance,Fishing Level_importance,Mining Level_importance,Foraging Level_importance,Enchanting Level_importance,Alchemy Level_importance
422,-2.58720553816122,10.319707156862744,0.6013064959981803,0.0,0.19203392580458975,0.15706211244395785,0.04615805796520219,0.0031167440317576593,0.0003226637563120473,0.0
423,-0.010330985205792231,8.421781141917293,0.644930939744873,0.1050697354394833,0.010558851958761889,0.0018080552736333192,0.0,0.23684946140177668,0.00015166021702267397,0.0006312959644491734
424,0.2580236067610854,2.694692202380952,0.5996119353091357,0.04112687255526356,0.007851559478270381,0.13953075602625906,0.0014343843786409451,0.20445946352788136,0.00598502872454905,0.0
425,0.3543554982474716,3.8707677978883863,0.6828941770462742,0.04175307806770801,0.0008191152703573561,0.14720795467026832,0.0010467885527211105,0.12627888639267104,0.0,0.0
426,-0.21256275445535988,13.77343954212454,0.7500083463605789,0.0001632110424627117,0.0006043067847948503,0.0003610308720316992,0.007701877594465343,0.004010965551462304,0.23715026179420431,0.0
427,-2.762298112494063,11.24736,0.6050576544772117,0.043306047122883704,0.0,0.1495508551208642,0.0021841207883555817,0.003856908778245193,0.0026014404119673318,0.19344297330047225
428,-3.9352407335435764,6.494605322580645,0.609327914343347,9.896570660238783e-05,0.006181246808971976,0.1695276322760415,0.002889942223892088,0.20594775472953084,0.00602654391161406,0.0
429,0.4116798345971078,1.5389871759259255,0.6422473745183122,0.0026838041804974717,0.0,0.1452749691019746,0.0007181932084184978,0.20907565899079736,0.0,0.0
430,-17.021076164148276,5.902342278225807,0.610109178107803,8.855136615486377e-05,0.006166181350461439,0.17547250634395073,0.002903333896648645,0.20526024893498135,0.0,0.0
431,-2.941465620680418,16.7600503030303,0.6625484464298591,0.0,0.010814981611859627,0.09644110983335859,0.0011969226451837714,0.22899853947973892,0.0,0.0
432,-14.206298778670188,11.285498676395289,0.8442818403980191,0.00010998206205718532,0.00010293585843046662,0.1485469790988553,0.0026276053566145026,0.004330657226023294,0.0,0.0
433,0.22149716995478563,19.13630833333334,0.378364130597681,0.009246226930812264,0.0,0.5597235767845439,0.004572017221317987,0.010314429971500132,0.03777961849414471,0.0
434,-2.0304386262171787,11.138779123931624,0.6034827590123788,0.19573554357368944,0.06097723151398948,0.13374281517948947,0.0022499694610202937,0.0015785172043161113,0.00223316405511636,0.0
435,0.5048528978020148,3.1456632107843134,0.6105359884477835,0.041221970396006544,0.007120058150273887,0.13813534291094448,0.0025535317968958574,0.20043310829809569,0.0,0.0
436,-4.326641819288149,9.996463333333333,0.7428750199882806,0.0,0.004864313652751763,0.12440699535003441,0.003365913553675629,0.12448775745525753,0.0,0.0
437,-0.041077854435359606,8.943539142857142,0.6468768263810766,0.10785485974548334,0.005856696689087386,0.00022056422259216245,0.007198670737936755,0.23109743002298516,0.00034713969299539864,0.0005478125078432882
438,0.25614047109366456,2.5949098809523816,0.6431046058818414,9.610485570791861e-05,0.0001556556073377734,0.1481482238644217,0.0,0.2025208594303464,0.0,0.005974550360344912
439,0.6629757262533995,2.971750664335665,0.6872555795807235,0.0,0.0001045689470628494,0.1385833178855711,0.04449192692202091,0.12956460666462166,0.0,0.0
440,0.12010980839654928,1.4435992857142859,0.6030385121597951,0.047345586664157224,0.0,0.14238424190592097,0.0017174280487461512,0.20551423122138052,0.0,0.0
441,0.38945004138415795,1.7561059999999997,0.5980257558954558,0.0025013433181614907,0.04728804792329629,0.14251444406173777,0.0009692750997939715,0.20870113370155458,0.0,0.0
442,-11.099132738149777,8.86263308080808,0.6674718032106297,0.0,0.006047228093676473,0.11410515210637316,0.00012386360262701718,0.20418297929049328,0.00206634764162047,0.006002626054579952
443,-0.2289710847640214,5.316872110016421,0.5880219203641461,0.07194467093799824,0.028661060767093342,0.10725762515004336,0.002490068545326227,0.19962022487953132,0.00013431367853037146,0.0018701156773310067
444,0.27624254175945695,3.7863215714285716,0.6156657002356384,0.0001016707454648929,0.04550752318623791,0.12528272447378835,0.001489850222045008,0.20405370220534072,0.006015700755867485,0.0018831281756172575
445,-1.204639146094964,2.554014814814815,0.5821408156729666,0.04945730801933034,0.01910612228436796,0.13989189649414127,0.0013814075569024806,0.20005711941771867,0.0,0.007965330554572637
446,0.29750363132585067,4.454187404295051,0.7191359354399736,9.991516435658743e-05,0.008025558537828196,0.14378346554146845,0.0015293196950703228,0.12576830045254794,0.0,0.0016575051687549094
447,-0.11283282555235297,7.497580000000001,0.6659563865395238,0.0,0.0,0.10349994996981164,0.0010856099123267527,0.22254209149211568,0.0002761190608624032,0.006639843025359716
448,-1.7649129322170793,6.794115794871796,0.7851374488379923,0.003164489356892716,0.0,0.13907589456814803,0.007307922840350835,0.06504979078750013,0.00026445360911597277,0.0
449,-0.45816268338610033,2.8078512499999997,0.6489963937717907,0.0060977118850593145,0.006678574817174148,0.13406429512596743,0.0018505436745191953,0.20055909622489104,0.001753384500598148,0.0
450,-14.735908925257032,12.839691021505377,0.5968291824474,0.04163563524949289,0.0008170857958840686,0.1482615068531906,0.0010213760602884162,0.21143521359374404,0.0,0.0
451,-0.1763095512384354,10.231515476190475,0.7596729254022987,0.006817180030704973,0.005681705684241279,0.0,0.0,0.2252241289673381,0.000522753532200249,0.002081306383216837
452,-0.10355557038129715,10.614344857142857,0.8135442825870753,0.101469812251519,0.003737621417742577,0.00699750885900043,0.0,0.07316874872065764,0.0007772071335349952,0.0003048190304700356
453,0.10200942083932818,18.931240333333335,0.1998234328961994,0.18507803298618,0.14273316487711307,0.4568938743823176,0.009777666455098283,0.005093084449485122,0.0006007439536064828,0.0
454,0.882015292298841,0.8590608582949308,0.602943975678724,0.006119094991752765,0.04732501474506328,0.13594440799729893,0.002421521043961924,0.2052459855431991,0.0,0.0
455,-86.13449099152585,6.890913533026113,0.5983800531828326,0.06604366644728571,0.004358784349024197,0.12003322383464687,0.007025844464184041,0.20415842772202655,0.0,0.0
456,0.5504396101273821,2.71823875,0.6112127118449338,0.04124426646228949,0.00010195831973630478,0.1408656130763572,0.0013322126951793027,0.20481773039013032,0.0004255072113736382,0.0
457,-2.6910535531775013,10.261427142857144,0.608444195222656,0.04358081926153345,0.0003198790174296931,0.15014872653058756,0.19284788742755704,0.004658492540236328,0.0,0.0
458,-2.261544349880895,10.037138938461542,0.6521443858946048,0.1933187460050257,0.006650362798113877,0.13976382631908713,0.0032217356496131657,0.004900943333555414,0.0,0.0
459,0.10341830764415139,9.475228102564103,0.7528327451667901,0.00742350055703038,0.006325512396723142,0.09565828884949151,5.637553963436079e-05,0.13698748946364106,0.00013230533368218498,0.0005837826930072604
460,0.14417445545032748,7.351776926450741,0.6675749318309967,0.0,0.010127068734316218,0.08980683172524291,0.006630298177287784,0.22486703048945936,0.0,0.0009938390426970135
461,0.09998970987803091,18.31467506593407,0.9770011859692621,0.0,0.0031966969935752587,0.0,0.01299156426130691,0.006263227487769508,0.0002831410120384866,0.00026418427604774287
462,-0.8720706304951604,3.605921612903226,0.6347671477057669,0.0025229089592020875,0.00015595588697952847,0.15478277541283728,0.0008730991927130489,0.2068981128425012,0.0,0.0
463,-0.16601626336964892,13.472901416361418,0.7474304837017298,0.0,0.0022544300330336548,0.0025712066372307746,0.008395560708301724,0.0023863118876652294,0.2363548532678544,0.0006071537641844538
464,0.07537037857454609,22.352282692307693,0.24981926763502757,0.19514690262424794,0.022678283949393613,0.523170736502342,0.004348279549812782,0.0045231614953207865,0.0,0.0003133682438552806
465,0.24239135014722735,14.317199252355488,0.7801362549663606,0.20450971682875752,0.014773347028967487,0.0,0.0,5.7188022178900225e-06,0.0003153393736913372,0.0002596230000053067
466,-2.411297772313374,11.91929865800866,0.8384164770280204,0.0918322127051184,0.0025064270027877664,1.815578614319976e-05,0.00035509525324172196,0.06660302991618935,0.00014037324916168464,0.00012822905933758977
467,0.48873182326727826,2.853564126984127,0.6824438158700278,0.04179615007661308,0.0,0.14523982185280776,0.0024738694819864027,0.12804634271856508,0.0,0.0
468,-2.1497847894493995,4.45549525198939,0.7447542602053447,0.005978979589899564,0.04736353526218678,0.13788484905721332,0.0028974733719599587,0.061120902513395546,0.0,0.0
469,-36.07871849591539,7.34723184060721,0.6634578643812139,9.292062617067301e-05,0.004333838423229918,0.11983637175627276,0.001366766786760015,0.20492384756708323,0.0,0.005988390459269494
470,-2.229085363885688,24.819752987967913,0.6004008709466903,0.0,0.002626333077434634,0.12059844203018048,0.00329827745051096,0.26439614089176994,0.00021918501629102912,0.008460750587122527
471,-8.34445944125762,7.448201095238095,0.6052507253953145,0.0008396098521309863,0.0067961307603648,0.17874836573666542,0.0,0.19921292715585506,0.0031886850318338295,0.005963556067835274
472,-3.038917690393453,13.538235454545454,0.7172007843549096,0.06076796951912651,0.028072693666281467,0.1795300465236976,0.002780920868432636,0.011647585067552065,0.0,0.0
473,0.2523858727434922,13.740469588235296,0.2781452197632687,0.00020996819386685965,0.03047958514316835,0.6884821523621416,0.0025594452243318604,0.0001236293132225972,0.0,0.0
474,0.3894047687503567,3.926427018716578,0.7256702398825476,0.0,0.027813162101146427,0.11853600479899425,0.002704055423567442,0.12332410260789799,5.057112451242856e-05,0.0019018640613339558
475,0.2186140261032311,4.239038532037815,0.7599185021285308,8.649959626048475e-05,0.006232645619033771,0.12589787532392505,0.04341003453702083,0.06445444279522906,0.0,0.0
476,-6.80277642032729,13.979008125000002,0.6027883431182904,0.047721525647793396,0.006263690272225365,0.1317187956969271,0.002514993296597793,0.20899265196816594,0.0,0.0
477,-7.725048156245082,5.877993058608058,0.6044738977969566,0.0007744667885588973,0.0055330066140769985,0.18067694129667397,0.003143259956350464,0.203518963581584,0.0,0.0018794639657991293
478,0.5177754875990863,2.4482512365591402,0.6114792802162857,0.006092712468181628,0.007112278550348033,0.13297273714156135,0.042128882856367525,0.20021410876725573,0.0,0.0
479,0.6186434732981474,1.9206017672413798,0.5898285368903682,0.014160045019861595,0.017494736182638665,0.13217096325230746,0.043441837375981514,0.2029038812788426,0.0,0.0
480,0.7593468567393131,2.46269,0.702534911307159,0.08265638085810847,0.0028430409563300206,0.0,0.0009662761756652371,0.20470213559980138,0.006171965923000721,0.0001252891799353206
481,-12.064971221845067,14.726413506493506,0.7624069286998535,0.0031469602206614165,0.0021208620451569913,0.16397661220947718,0.0011053716892340264,0.06121205061974824,0.006031214515868601,0.0
482,0.6171067350515241,1.9198765322580642,0.6056990013511094,0.002749373093657375,0.047156127682370666,0.13853364493678932,0.0,0.20586185293607318,0.0,0.0
483,0.593474423673199,3.15651,0.6189868944742098,0.04151120692854493,0.0,0.1277428049936311,0.0024418701344906496,0.20327571025731644,0.006040814770973124,6.984408337362468e-07
484,0.4562545170526803,7.31883795,0.7030676870226023,0.0011387490127568517,0.007025570372742488,0.15778998197687352,0.05777201613075671,0.07320599548426829,0.0,0.0
485,0.6982200242130825,3.948335882352942,0.6276990031733604,0.0476533127974181,0.003938942952267817,0.11385600813920753,0.0026220462171953856,0.20423068672055086,0.0,0.0
486,-0.23496748612485563,4.047099337121212,0.7564071350789603,9.848881949856152e-05,0.006167000892259333,0.1313737343789017,0.04435466192771111,0.06154415891575342,0.0,5.48199869155678e-05
487,0.6892162305669041,1.4095121658986176,0.6070272136871441,0.0017092572935536688,0.04746770618545418,0.13333526128623185,0.0020875040179247377,0.20235947095964846,0.0,0.0060135865700430054
488,-6.811854427156943,11.975523660714284,0.6101844191409855,0.04254718092609207,0.00634964715276493,0.12144522254082918,0.0024470095886687656,0.2108357910823385,0.0,0.006190729568321089
489,0.8616291617461348,0.8815613392857141,0.6429857185548284,0.0060199272772445585,0.006174460323934707,0.13681498501625639,0.0024690688811602546,0.20553583994657576,0.0,0.0
490,-2.4647174452491747,2.617061951125278,0.5840302830696964,0.006761227762727521,0.007391300105698845,0.16012788769846642,0.04115389036658314,0.20053541099682765,0.0,0.0
491,0.33528492776765983,2.4157033333333335,0.6403807867516136,0.001534422312886617,0.006128460350683312,0.13991597278415688,0.0014967896047669107,0.20253876467075319,0.002029724943845779,0.005975078581293732
492,0.6720054714080623,3.9960064560439563,0.6110077900899658,0.04453679078340152,0.013447546187031544,0.11912630576728923,0.0009934439439669485,0.210888123228345,0.0,0.0
493,-0.13854829955150172,8.6428146875,0.7866873700348187,0.001883952187274886,0.005457405268430332,0.2017669979120583,0.0020848307468580266,0.002044962832460584,7.448101809928186e-05,0.0
494,-25.700237868314254,7.514191820652175,0.5973162738679468,0.06560940960917862,0.010430465521272216,0.1209884814270054,0.002539632514557267,0.20311573706003969,0.0,0.0
495,0.059830211969717495,6.9771789090909095,0.6870056673863777,0.047530479078042205,0.0,0.15421498729572009,0.002762174152161631,0.10825063988024176,0.00011821251635915387,0.0001178396910974379
496,0.9550978551565166,0.47796749404761874,0.6017136220570445,9.243310036611765e-05,0.04129698910100436,0.1505281410960269,0.0010904650544341255,0.20419772093725835,0.001080628653865611,0.0
497,0.28616412982930317,12.432436948051947,0.7714706805537694,0.20476193821636418,0.018293840226871205,0.003658967751005562,0.0,0.0,0.0013425705137752495,0.000472002738214363
498,-9.07236673812969,18.990649714285713,0.6792896495094652,0.000100441656799507,0.06298024800700484,0.12921842401653555,0.0018599473600298222,0.12655128945016508,0.0,0.0
499,0.9592290294090936,1.161889579242637,0.6073857812291436,0.006037716776645061,0.047583597055425475,0.13022825588272718,0.002482967529757507,0.20628168152630136,0.0,0.0
500,0.0029883102653653904,8.561537448107448,0.7807180790103758,0.09829271152041405,0.0027488289049734604,0.0016402721188808022,0.0003091183405463012,0.10856811650586017,0.0075520934794500606,0.00017078011949926315
501,-6.85800200422331,6.8113215,0.6090330548234417,0.0,0.005991017791248967,0.18035278712340952,0.0025571697494665585,0.20013028757701265,6.028140512977925e-05,0.0018754015302907695
502,-0.005398174962009783,9.180725925925927,0.7352391213147871,0.0034999186509147755,0.0012145561806641036,0.1444767150995102,0.0026429858813564228,0.10602739009538723,0.0,0.0068993127773801476
503,0.15228935936145505,17.24328347248577,0.35184024044930157,0.00023983990229955595,0.10551483864489576,0.5357796008773582,0.0053572014775447865,0.0012682786486001131,0.0,0.0
504,-9.925754781055725,6.852165376344087,0.6106625143748128,0.0,0.0061437172189695004,0.17528989362422256,0.0018191828358747897,0.20009473834211317,0.005989953604007113,0.0
505,-0.6980264380774401,4.291416884920634,0.6336995152311775,0.00010220544941247532,0.05537400449608377,0.11892233536244819,0.0026984700663287508,0.0073749516515171165,0.0,0.1818285177430323
506,-6.546462716151611,9.067441783216783,0.606164997475822,0.0,0.04147219544639955,0.14137325554747954,0.0071735998126863714,0.20076805681100648,0.0030478949066060942,0.0
507,-17.235810098035326,7.022984585858586,0.6034560532490967,0.0,0.00021540848413217757,0.182871113937485,0.0,0.20993880891087469,0.001890678476984409,0.001627936941427046
508,-0.9115023880640138,13.814779999999999,0.6947508106128939,0.08014120809253511,0.004721353695548685,0.09858734507250473,0.0024060314516651197,0.10993847186220516,0.0025682759297622074,0.006886503282885024
509,-2.579062171195106,2.1602575031391864,0.5902630831131243,0.0067041654060451105,0.059574909706036995,0.14168655063089877,0.0,0.2009088613861681,5.437147591674954e-05,0.0008080582818099283
510,-0.42980214088859836,10.832645416666667,0.9153323064252105,0.0,0.003403662757666457,0.0,0.0008553867168487288,0.07626551254047638,0.002137512735977517,0.0020056188238205238
511,0.0497126112938826,8.133077101010102,0.7773778986012835,0.10195716872005417,0.011947321875285733,0.0005919331273545248,0.0,0.10806901769449889,5.6659981523273507e-05,0.0
512,-3.0914930289958784,5.738521218487395,0.7418627878886075,0.040887367082922975,0.0001013697905070149,0.1473017166685846,0.0013612610501673853,0.06776546797564803,0.00015506944007670127,0.0005649601034858693
513,-1.014427952125585,3.502577316017315,0.5859386260422629,0.013152128163613224,0.0,0.15578343244280626,0.04357612296422472,0.20154969038709294,0.0,0.0
514,0.6448420199949737,2.155283238095238,0.6508480372480945,0.0,0.004723560902027311,0.13378758884002337,0.0005287814606770572,0.2040911560053701,0.006020875543807719,0.0
515,0.7511911668334474,3.28296,0.7111983560518007,0.0912815419214587,0.1966938146640216,0.000441576312834814,0.0,0.0,0.0002541770500218075,0.00013053399986233093
516,0.9017246271850267,1.618187575757576,0.6154077684001115,0.041647625657448305,0.00010325465759259896,0.1334101990072589,0.0026914135536416617,0.2067397387239471,0.0,0.0
517,0.7935823536028385,0.8278696415770611,0.6020981033748937,0.04118127860995739,0.0,0.14301729598418092,0.002403097072627204,0.21125615273585915,4.407222248158808e-05,0.0
518,-0.08684380329021346,6.80961846153846,0.6683831511123707,0.0,0.00401249903439435,0.10092666757037094,0.0011688080297994063,0.2253572183401056,0.0001516559129588386,0.0
519,0.2854968480156852,7.108426523809524,0.684284138528323,0.00015629314879657242,0.0,0.14640379899467545,0.04449395490529198,0.12466181442291302,0.0,0.0
520,0.257549661051399,12.60219987012987,0.7643807109026527,0.20683182881490716,0.014906999281487773,0.0034671372470266183,0.003351606044924805,0.005586358321496097,0.0014753593875048076,0.0
521,0.23221589990657532,14.999072943722942,0.7764802632836451,0.19067824429977295,0.02318437160313637,0.0011700902094073553,0.0007278003668212598,0.007370409224174556,0.0003888210130423515,0.0
522,-14.774750600132208,17.767455888888886,0.6039518768801092,6.475840737675381e-05,0.0006509089626048067,0.1810582462427546,0.0015491229423830143,0.20664993624712683,0.0,0.006075150317644749
523,0.1505930399010933,17.41690340909091,0.9590354509912329,0.00013478715073050437,0.0053014266357781295,0.006163910568894336,0.012517305919654732,0.015603749345350146,0.00017153698559521706,0.00107183240276399
524,0.213086665302622,1.9889173945409424,0.642023298603681,0.0018489825318097862,0.012234080737312799,0.13832406297580635,0.002483704945316747,0.20301981369519398,6.605651087943712e-05,0.0
525,-9.223419129186448,8.037408693181817,0.5942867037362306,0.0,0.019055140640512655,0.17642635196115572,0.008423039190553814,0.19982458877664686,0.00011163883844254909,0.0018725368564577768
526,-0.11907173212024857,8.477741045727136,0.7575909782618501,0.002802441171366874,0.008695506111235731,0.0,0.0,0.22409522975504398,0.006684090481645933,0.00013175421885735527
527,0.8201743219444767,1.7574256534090906,0.6483543154563997,0.0,0.0018870267861557251,0.13891904530753094,0.0009001053566312011,0.20394390928298087,0.005995597810301464,0.0
528,-2.161223649505349,9.722542121212122,0.7495001406062534,0.0,0.04387886177477413,0.13750336490936416,0.0026639768230162673,0.0017297783692195293,0.06466601363633175,5.786388104077883e-05
529,0.5482870834114295,2.6029400000000003,0.61084874822844,0.00010099031354722068,0.0039077093604294195,0.1358837588806509,0.04395145480373231,0.20530733841320015,0.0,0.0
530,0.47345766376070053,2.8984690625000002,0.608816511346558,0.006102781360427333,0.04213794902943205,0.1382963492440845,0.0015279659668790578,0.20311844305261909,0.0,0.0
531,-5.913334470090412,21.77090142857143,0.6549169484111325,0.00496404524504028,0.0,0.13627622847009396,0.20206498043853108,0.0017777974352021111,0.0,0.0
532,-0.020025401449947022,7.997514285714287,0.5854949232187747,0.20879835195631985,0.062343101134258394,0.13897420181125522,0.0036243295607045313,0.0007650923186870647,0.0,0.0
533,-14.40290989677412,12.394109375000001,0.6360014854507182,0.0016807207323015876,0.006731963951354173,0.1415543843587002,0.0015052242818754664,0.20646936883870579,0.0,0.0060568523863445715
534,-2.665911834356174,1.2559971764442455,0.6446986445717062,0.0,0.0,0.14437378153462588,0.00039806643774121386,0.20440827987611618,9.099659211634162e-05,0.006030230987694185
535,-0.8004648230728257,15.117911190476192,0.6086776092986185,0.08685285277973007,0.0058042805604750225,0.08308012362489853,0.000875730229921371,0.0008492511689012408,0.002188083480358037,0.21167206885709727
536,-33.765009367453004,24.29763228832952,0.6675514884887179,0.00606984831943789,0.04783682761286689,0.14031435255399394,0.0007844593668582092,0.13553897959444974,0.0019040440636756018,0.0
537,-0.7724258236794275,3.621231571428571,0.7480876350080417,0.006014148883985023,0.04203735816385576,0.14042875093459337,8.548267163032475e-05,0.06334662433789395,0.0,0.0
538,-0.3157339871646825,15.63106637254902,0.7473157972486527,0.0,0.23748603855239048,0.002871401075859745,0.007332091827639405,0.003603633231273776,0.0007824804662970287,0.0006085575978868521
539,0.7044698933645553,3.681387777777778,0.6901655995289985,0.0,0.013830132856482347,0.12238957078641806,0.045153093337893226,0.12806737790204029,0.000288273270038846,0.00010595231812870764
540,-14.238334221136183,12.221418696236558,0.5944871451039883,0.04152123541758148,0.0,0.15516556638357723,0.0035195204071396253,0.20530653268771348,0.0,0.0
541,-0.055894996633907956,20.291847853349672,0.45007932156116864,0.0012479746373831129,4.726066606697155e-05,0.5439400313365188,0.0025586544878933564,0.00203022575386651,0.0,9.653155710252914e-05
542,0.2709226427180713,14.153162666666669,0.7840849742670203,0.19549088139011075,0.013508372812899816,0.0,0.00014189797436941568,0.006292330532483897,0.00022531631467610265,0.0002562267084397832
543,-1.1319876463005114,2.6920670063492067,0.6227774589334409,0.012557505644606353,0.0008064308142751812,0.1613615885715235,0.0007651263494877909,0.1997550237231295,0.001922806747896983,5.4059215639751815e-05
544,0.4322125118480258,5.024330448261416,0.6892929378891961,0.04169320349441053,0.000397951420076329,0.1420662882051521,0.0,0.1264446813401802,0.00010493765098468563,0.0
545,0.25793979155732727,2.5021480555555558,0.590228629140231,0.05735811963460231,0.026789089736810795,0.11497570945060531,0.0014621986073607173,0.19948318454643757,0.009703068883952294,0.0
546,0.8598059272722828,1.6233931250000004,0.6117611887196998,0.04150014006875988,0.00010261231204157701,0.13116105529338667,0.008492893547188666,0.20698211005892345,0.0,0.0
547,-1.5734921260696058,16.81891125548246,0.6724905911753242,0.00011525376447152055,0.0037052622532882575,0.3133287332555473,0.0012776287405859084,0.006473974084036149,0.0,0.0026085567267467406
548,0.8777924456659627,1.8741347794117647,0.6032249354683126,6.693342104435297e-05,0.05732584512143373,0.12599841741142512,0.0024315315074988904,0.20486868985422582,0.006083647216059724,0.0
549,-44.06116149347852,30.666450258152175,0.6482321908808844,0.0,0.007326969591862508,0.1792834792077373,0.0023309456557563278,0.1628264146637594,0.0,0.0
550,0.6788361261695155,3.3294808790849673,0.7025973595000781,0.08889642416118468,0.004071925436504303,0.0003030111422291823,0.0,0.20340599706764462,0.000599798670983911,0.0001254840213753566
551,0.41373531646982564,3.2081213446969707,0.61562725259119,9.099602282457176e-05,0.0010672463764041615,0.13888604576940572,0.04402367892350072,0.20030478031667484,0.0,0.0
552,-0.44646116937369285,5.052319999999999,0.6730887244972639,0.000577914827215545,0.013410394235391993,0.3048869391065569,0.0003392218507572552,0.006913922368730916,0.0007828831140834833,0.0
553,0.011351245159378243,8.496910833333335,0.6465239161451187,0.10401139206624808,0.009842066932303434,0.0018424291421755196,0.0068900542055299885,0.23016264975678805,0.0005388955978555285,0.00018859615398067396
554,-13.981392251739447,12.99790325879917,0.6412239892540432,0.0,0.0,0.14788756619705948,0.008836590829840974,0.20205185371905635,0.0,0.0
555,-5.684654826582783,8.496219999999997,0.6122887552135453,0.0013258184989988358,0.00041497018493057413,0.1823084311051551,0.0,0.20366202499737024,0.0,0.0
556,-4.424878026785901,15.903281333333334,0.6746519586093542,9.693368211713073e-05,0.0045783512331203065,0.12467804318293814,0.0025917699759995263,0.19340294331647084,0.0,0.0
557,0.8592077009738517,1.9315481250000004,0.6027293596092533,0.0,0.0,0.14804517041637097,0.044242005344681284,0.20488856190715302,9.490272254144647e-05,0.0
558,-24.266996100488534,6.72941,0.6619129401540778,0.0025985158986385963,0.004352462295806965,0.12125964423944864,0.0,0.2038623129474811,0.00601412446454695,0.0
559,0.7984287559797071,2.173667575757576,0.6078406554028649,0.0,0.00010185710747432867,0.14425475033480886,0.04273267772827244,0.2047993800154967,0.00027067941108273525,0.0
560,0.6015132283440414,2.5615682720588238,0.6508646350708412,9.312900971269225e-05,0.012342224503706218,0.1310578519076337,0.0014865984055208595,0.20415556110258534,0.0,0.0
561,0.9135742366349661,0.6379011111111111,0.6004836796801362,0.04380688928207399,0.0,0.14339178241934883,0.0014359821770370716,0.20487998646917677,0.0,0.006001679972227116
562,0.2778955098965774,12.02709795959596,0.768905529127891,0.20204235390384676,0.01649967113567609,0.0,0.0,0.010995969956993852,0.0012802474166063672,0.0002762284589858962
563,0.2375226669612709,14.14292,0.7777626568595074,0.1998401515933016,0.015329684891171681,0.0,0.005748007200654713,0.0,0.0010517784998386875,0.0002677209555257614
564,0.8240831136409494,2.1351764166666665,0.6086646212948512,0.00030824875397078176,0.04792957442234569,0.12886050851514091,0.008880011842083996,0.2052536708929731,0.0,0.00010336427863414808
565,0.022271882668209453,17.348883,0.3620140785752017,0.1352571326359252,0.00952294558336502,0.48537933112453274,0.004352181538350658,0.0012159318859324088,0.0,0.002258398656692045
566,0.28650251891398604,4.576581014492754,0.6059185919346107,0.04163961547726556,0.00011475496057033725,0.13754549047055642,0.002443617583766251,0.20818507613844525,0.0008576409341498069,0.0032952125006357378
567,-0.3072244144480476,4.300167666666667,0.8429255866339715,0.09073335621416508,0.004306312408950221,0.0,0.0,0.061291674437251364,0.000617693044063173,0.00012537726159872337
568,-15.492771237885172,13.545607741935484,0.629581319816879,9.92361510664149e-05,0.0030630471603208605,0.15371294422182022,0.002764436715129107,0.20473902758746035,0.006039988347323979,0.0
569,-14.43092573658532,11.396486750700278,0.5973562590134456,0.04186438204507533,0.006092980841237982,0.14411879590506388,0.002433947774665403,0.2080300769937963,0.0,0.00010355742671545442
570,0.2895742759296288,11.8051365,0.7710023823330983,0.20495916499543027,0.01755929214475919,0.0,0.0,0.004592301340141796,0.0016318000875687082,0.00025505909900184006
571,-0.2872489047097866,6.3829011428571425,0.7361389561985138,0.05271384849429758,0.0017967920414835694,0.14763871051810296,0.0004235645185279601,0.06127069346378193,0.0,1.743476529220152e-05
572,-1.0061545357268105,6.752421675579323,0.6429820080035508,0.04109859401435557,0.0001497210226817272,0.12559675636325246,0.0010849589395978496,0.18898333918410548,0.00010462247245623276,0.0
573,0.3709878318385196,1.6194085872609914,0.6405761651316393,0.0,0.006011317372845135,0.14499760919228422,0.002441393688697814,0.20386932970248692,0.0021041849120466216,0.0
574,0.6506485655844435,1.3369268095238098,0.6423677474811871,0.0,0.006001487239222183,0.14487639400625035,0.0016117330512950587,0.20343394569317297,0.0017086925288723107,0.0
575,-11.835696204376577,12.471542457107843,0.6031346731994659,9.477885215874219e-05,0.012740247639521607,0.13387612265152027,0.0423602141633033,0.20635150118967163,0.0014424623043584842,0.0
576,0.740441394968985,1.4858053852813853,0.6511797399195223,8.833533062694844e-05,0.0039148829545372354,0.1307872313552222,0.002426640788485784,0.20558189351409703,0.0,0.006021276137508578
577,0.40590211827546163,1.7180884722222225,0.6415568748829746,0.0006267294531031181,0.006162891774195518,0.138426253702118,0.0013759658629895347,0.20367668473304745,0.008174599591571727,0.0
578,-4.6018614139746505,16.645276031746032,0.5991856621436129,9.709482771830487e-05,0.04328952437007053,0.15821253433879032,0.0014049860906482697,0.19460785142471587,0.0,0.003202346804443835
579,0.5450750362797177,3.287235289024701,0.6086784134069673,0.04718202869284467,0.0038972075250774613,0.1333416802784329,0.0023388703823991486,0.2031832160780578,0.0,0.0013785836362207428
580,-0.28193465413498897,9.413691030303031,0.8270747681801441,0.0013592639810283199,0.003997157152597548,0.09692525514211527,0.0011881398937017389,0.06930118580322918,0.0001542298471837712,0.0
581,-6.488022255854003,13.084086577777777,0.6103959232928585,0.0,0.0,0.17347596220639874,0.0024053155908046312,0.21027357121334814,0.0002665505177185384,0.0031826771788714325
582,-14.47407501101673,11.770930714285715,0.638184343848224,0.0,0.006076823978993196,0.14712769807622447,0.0007527565983390913,0.2059876544017598,0.0018707230964596139,0.0
583,-10.240811561585735,8.319677142857142,0.6585966461664664,0.00010147998513834458,0.005347139854415366,0.12900864257271702,0.0024230311333603154,0.2045230602879026,0.0,0.0
